period close,Grant Kiehne,Simon Thornington,Jeff Koch,Szilvia Hegyi,Michael Van Kleeck,Spencer Singleton,Pravin Bezwada
2013-03-12,-0.00619185,0.004878,-0.00055678,0.00222186,0.0015257,0.00565696
2013-03-13,0.0030847,-0.00298335,-5.224e-05,0.00607729,0.00201362,-0.01087256
2013-03-14,0.00270173,-0.00075234,0.00453244,0.0050295,-0.00123777,-0.00109714
2013-03-15,0.00244645,0.00141079,0.00039584,0.00108106,-0.0021535,0.00549675
2013-03-18,0.00098727,0.00287404,-0.00064102,0.00103922,0.00200865,-0.00099094
2013-03-19,0.00025099,-0.00678579,-0.00056873,0.00578299,0.00096792,-0.00175101
2013-03-20,0.00655568,-0.00253017,0.00241017,0.0038047,0.00028608,0.00561056
2013-03-21,-0.00790506,0.00180029,-0.00289635,0.00097352,8.278e-05,-0.00032235
2013-03-22,0.02628732,-0.00092038,0.00337508,0.00310302,0.00024176,0.0003575
2013-03-25,-0.00104645,0.00118654,-0.00221299,0.00033346,0.00266737,-0.00520801
2013-03-26,0.00825366,-0.00309129,0.00432895,0.00392685,0.00015862,0.00476816
2013-03-27,0.00299365,0.00072223,0.00102384,0.00116211,0.00110208,0.00180495
2013-03-28,-0.00066362,0.00113429,0.00126652,0.00364011,-0.00029235,0.00710561
2013-04-01,-0.00903709,0.00145552,-0.00763811,0.00447995,0.00324606,-0.00647811
2013-04-02,0.01058604,-3.931e-05,0.00197784,0.00678446,-0.00118865,-0.00664175
2013-04-03,-0.00656961,0.00395333,-0.00472939,0.00612364,-0.00143662,-0.0120323
2013-04-04,-0.00277416,-0.0046975,0.00439934,0.00251276,-0.00102813,-0.00071947
2013-04-05,-0.01118199,0.00041958,-0.0008754,0.0005053,-0.00013896,0.00231942
2013-04-08,0.00602965,-0.00097446,0.00326712,0.00132051,0.00123032,0.00535734
2013-04-09,0.00742507,0.00024975,0.00278963,0.00175765,-0.00059088,0.00318667
2013-04-10,0.01764026,6.316e-05,0.0056562,0.00415884,-0.00010008,7.03e-05
2013-04-11,0.00506793,0.00094625,0.00182522,-0.00090848,-0.0010207,-0.0111019
2013-04-12,-0.00250777,-0.00080126,-0.0041623,0.00785538,0.00069234,-0.00211182
2013-04-15,-0.01725316,0.01387122,-0.02215346,0.01010539,-0.0012037,-0.01110932
2013-04-16,0.01303295,0.06094898,0.00902889,-0.00083005,-0.00014241,0.01626675
2013-04-17,-0.02477466,-0.00901379,-0.00883397,0.00240867,0.00145621,-0.00610291
2013-04-18,-0.01699745,0.00557516,-0.00304079,-0.00187168,-0.0016897,-0.00407392
2013-04-19,0.01267501,0.00752938,0.00781159,0.01033606,-0.00015926,-0.00088244
2013-04-22,0.00959252,-0.00292226,0.00501867,0.00516934,0.00032614,0.0084808
2013-04-23,0.01309532,-0.00137556,0.00595544,0.01271513,-0.00022118,0.00322578
2013-04-24,0.00447026,0.00099053,0.00357494,0.00581221,-0.00314694,0.01033025
2013-04-25,0.00237439,-0.00138418,0.00556803,0.01446583,-0.00059139,0.00088233
2013-04-26,0.00148784,-0.0003022,-0.00156409,-0.00075448,-0.00014987,-0.0047051
2013-04-29,0.01030785,-0.00352733,0.00494122,0.00851205,-0.00199174,0.00373018
2013-04-30,0.00547174,0.00182881,0.00423333,0.0072528,0.00106541,-0.0032169
2013-05-01,-0.00582524,0.00341543,-0.00430874,-0.00670539,-0.00083255,-0.00790594
2013-05-02,0.01419977,-0.00033676,0.00542278,0.00445099,0.00185213,0.01148942
2013-05-03,0.01611241,-0.00077813,0.00505998,0.01336073,-0.00014199,0.00467195
2013-05-06,0.00109145,-0.00148425,0.00091401,0.00330594,0.00150229,0.01215869
2013-05-07,0.00031593,0.00139117,0.0004405,0.00570982,0.00068406,0.01029974
2013-05-08,0.01000603,0.00013657,0.00516513,0.0100162,-0.00206018,-0.00430592
2013-05-09,-0.0013355,0.00079412,-0.00308944,0.00290944,0.0026474,-0.00698688
2013-05-10,0.01175911,-0.00069645,-0.00059868,0.00348426,0.00142222,-0.00144036
2013-05-13,0.00672666,-0.00086052,-0.00201967,0.00246382,0.00107167,0.00423417
2013-05-14,0.00861833,0.00045832,0.0018226,0.00844812,0.00373669,0.00360341
2013-05-15,-0.00183671,0.00075006,-0.00089515,0.00671499,0.000984,0.00476852
2013-05-16,-0.00126841,-4.404e-05,-0.00267933,-0.00302644,0.00055395,0.00129527
2013-05-17,0.0059045,0.00172969,0.00356853,0.00824522,0.00167801,0.01362061
2013-05-20,-0.00544797,8.964e-05,0.00294193,-0.00247425,-0.00204304,-0.00201856
2013-05-21,0.00298159,0.00078456,-0.00031265,-0.00075342,0.00012849,-0.00954405
2013-05-22,-0.00065741,-0.00021133,-0.00933717,0.00027092,0.00080103,1.362e-05
2013-05-23,0.00072607,-0.00165305,-0.00378803,0.00010403,0.00412283,-0.00099849
2013-05-24,0.00201134,0.0005183,-0.0032652,0.00136118,0.00326313,-0.00225345
2013-05-28,0.00313943,-0.00142886,-6.251e-05,0.00568455,0.0013765,0.00310367
2013-05-29,-0.00233597,0.000319,-0.00132021,0.00101954,0.00106397,-0.000811
2013-05-30,0.00516626,0.00017866,0.00334527,0.00347492,0.0005608,-0.00209724
2013-05-31,-0.01621055,0.00252643,-0.01036781,-0.01340559,0.0015962,0.00409636
2013-06-03,0.00515266,-0.01110188,0.0032978,0.00337253,-0.00023606,-0.00733892,-0.00544531
2013-06-04,-0.00491646,0.00255484,-0.00366139,-0.00416352,-0.00208361,0.00568129,-0.00370444
2013-06-05,-0.01816562,0.0021263,-0.00824778,-0.0166202,0.00254529,-0.00153661,-0.00540974
2013-06-06,0.00638386,-0.00695794,0.00364482,0.00908979,0.00107038,-0.00813601,0.01021874
2013-06-07,0.01406752,-0.00713765,0.00318318,0.00870287,0.00210148,-0.00908525,-0.00034803
2013-06-10,-0.00089931,0.00404178,0.0013836,-0.00011589,0.0007067,-0.00570476,-0.00530494
2013-06-11,-0.00851142,1.87e-05,-0.0089982,-0.0008452,0.00103437,-0.00684252,-0.00357587
2013-06-12,-0.01130123,-0.0014794,-0.00402825,-0.00284081,-0.0026158,-0.00576766,0.00642712
2013-06-13,0.01416081,0.00453572,0.00992989,0.00886594,-1.844e-05,0.01382458,0.00493406
2013-06-14,-0.00719543,0.00153461,-0.00342609,-0.00493962,0.0020441,-0.00418141,-0.00048707
2013-06-17,0.01137733,0.0022405,0.0054255,0.00323999,-0.00157014,-0.00698891,-0.00178444
2013-06-18,0.00961793,0.00036318,0.00321693,0.00460835,0.00103177,0.00092274,-0.00218906
2013-06-19,-0.01504419,-0.00248429,-0.01039352,-0.00341614,0.00217749,-0.003197,0.00128847
2013-06-20,-0.02217391,0.01118862,-0.02438871,-0.01047369,0.00371281,0.0030391,-0.00877485
2013-06-21,-0.00104154,-0.0046824,-0.00020985,0.00281192,-0.00347876,0.00851465,-0.00283277
2013-06-24,-0.01196087,0.00670648,-0.01091251,-0.0027337,0.00229898,-0.00182462,-0.00502016
2013-06-25,0.00792528,0.00258899,0.00578058,0.00456518,-0.00118074,-0.0006827,0.01076783
2013-06-26,0.0104418,-0.00063191,-0.00053408,0.01439683,0.00146487,0.00192072,0.00243173
2013-06-27,-0.0016072,-0.00018329,0.00127812,0.00798428,0.00408902,-0.00596477,-0.00562762
2013-06-28,0.00359195,-0.00154982,0.00387765,0.00035887,-0.00319499,0.00787677,0.00059545
2013-07-01,0.009105,0.00070737,0.00660589,0.010406,0.00013452,8.42e-05,-0.00247956
2013-07-02,0.00422192,-0.00215997,-0.00089615,-0.00295157,0.00224013,-0.00190767,-0.00570083
2013-07-03,0.00185662,-4.885e-05,0.00110651,0.00073358,0.00114922,-0.00252282,1.49e-05
2013-07-05,0.00691352,0.0018038,-0.00026642,0.01079525,0.0029372,-0.00662195,0.00117196
2013-07-08,-0.00250653,-0.0009473,0.00554671,0.00689914,0.00054932,-0.01288865,0.00231869
2013-07-09,0.00326578,-0.00030436,0.005421,0.00995456,0.00060893,-0.00203588,-0.00424343
2013-07-10,0.00973735,0.00265884,-3.89e-06,-0.00047462,0.00035109,-2.18e-05,-0.00900917
2013-07-11,0.01851855,-0.00207835,0.01650207,0.01273479,-0.00531843,-0.0017221,0.01066628
2013-07-12,0.00091837,0.00118524,0.00093362,-0.00043978,0.00317575,0.01778204,0.01004515
2013-07-15,-0.00239695,-0.00172346,0.00257809,0.00141235,-0.00134048,-0.00639629,-0.00749221
2013-07-16,0.00134084,0.00344173,-0.00097278,-0.00416306,-0.00172198,0.00856588,-0.00602492
2013-07-17,0.00874943,-0.00068874,0.00106292,0.00315886,-0.00032857,0.0002311,0.00368503
2013-07-18,-0.00435376,-0.00036614,0.00246149,0.00981783,0.00124177,-0.00489464,-0.0128811
2013-07-19,0.00613371,0.00018604,0.0001044,0.00053463,0.00146058,0.02078756,0.00062971
2013-07-22,0.00083909,0.00162133,0.005561,0.00365116,-0.00168896,0.00370175,0.00540946
2013-07-23,-0.0015101,-0.00199412,-0.00083224,0.00026471,-0.00210166,-0.00215123,0.00258112
2013-07-24,-0.00183206,0.00168793,-0.00423153,0.00661291,-0.00052344,0.002213,-0.00554997
2013-07-25,0.00521433,-0.00058716,0.00283444,0.0081361,-4.948e-05,-0.00384926,0.0037424
2013-07-26,0.0056106,-0.00161599,0.00023218,0.00237706,0.00263454,-0.00406921,0.00597021
2013-07-29,-0.0015461,0.0013973,-0.00475276,-0.00201578,0.0024216,-0.0072462,0.00497515
2013-07-30,0.00150407,-4.767e-05,0.0022862,0.00495309,0.00066343,0.00552757,-0.00211089
2013-07-31,0.00358619,0.00167503,0.00126159,0.0092812,0.00204949,0.0006682,0.00927683
2013-08-01,0.01526319,-0.00270045,0.00450548,0.00108222,-0.00038979,-0.00643506,0.015446
2013-08-02,0.00395617,0.00110177,0.00415609,0.00518248,-0.00150289,0.00050751,-0.00585609
2013-08-05,-0.00754084,0.00065364,-0.00020109,0.00194769,0.00045588,-0.00112286,0.00304045
2013-08-06,-0.0039019,0.00017712,-0.00425787,0.0014687,-0.00100697,0.00051277,0.00066432
2013-08-07,-0.00039092,-0.00125473,-0.00129501,0.00020797,0.00094717,0.00190574,-0.00040984
2013-08-08,0.00073891,-0.00257194,0.00696482,-0.00055052,-0.0029252,-0.0042007,0.00354312
2013-08-09,-0.00204758,0.00202024,-0.0003735,-0.00082349,-0.00221101,0.00319895,-0.00097383
2013-08-12,0.00114696,0.00019726,0.00142186,0.00010978,-0.00035243,-0.00361334,-0.00050328
2013-08-13,-0.00437939,-0.00031448,4.953e-05,0.00499252,-0.00114936,-0.00424899,-0.00084732
2013-08-14,-0.00517335,0.00072811,-0.00034541,-1.339e-05,-0.00243356,-0.00186293,-0.00146334
2013-08-15,-0.01709861,-0.00025266,-0.00835559,0.00621614,-0.00283686,-0.00777413,-0.0046593
2013-08-16,-0.00297084,0.00260417,0.00102048,0.00310969,-0.00097621,-0.00312471,0.0017472
2013-08-19,0.00308989,-0.00375211,-0.00387966,0.00296741,0.00118806,0.00469664,-0.00373328
2013-08-20,0.00382057,0.00081783,0.00269163,0.00448666,0.00253714,0.00106718,0.00516979
2013-08-21,-0.00805958,-0.00347024,-0.00509964,-0.00292803,0.00262009,0.00127454,0.00567078
2013-08-22,0.01012681,0.0025816,0.00709715,0.00835448,-0.00068387,0.00013059,0.00143867
2013-08-23,0.00718169,0.00016736,0.00624056,-0.00199823,-0.00184748,0.00163647,-0.00036504
2013-08-26,-0.00222976,-0.00213715,-0.00186357,0.00021325,0.00162654,0.00049351,-0.00137664
2013-08-27,-0.01424305,-0.00385524,-0.00989517,0.0032618,0.00040308,0.00257242,-0.00589382
2013-08-28,0.00348848,0.00304943,3.862e-05,-0.00054869,0.00182494,-0.00222322,-0.00526709
2013-08-29,0.00109346,-0.00165268,0.00318282,0.00454285,0.00064707,-0.00085043,0.00587658
2013-08-30,-0.00533849,-0.00054098,-0.00530773,-0.00033708,0.00125574,0.00176002,-0.00473247
2013-09-03,0.00476952,-8.861e-05,0.00658366,0.00126659,-0.00376931,-0.00465347,0.00451499
2013-09-04,0.01045229,0.00181835,0.00424084,0.00099104,-0.0005388,0.00231356,-0.00130603
2013-09-05,-0.00155466,0.00040793,-0.00225463,0.00429963,-0.00060336,-0.00547331,-0.00235405
2013-09-06,1.594e-05,-0.0023566,0.00302323,0.00596467,-0.0023673,0.00466778,-7.112e-05
2013-09-09,0.01107997,0.00255776,0.00944848,0.00911993,-0.00220116,0.00076376,-0.0026176
2013-09-10,0.01270336,1.668e-05,0.00334055,0.0132172,-0.00101842,-0.00196194,-0.00151859
2013-09-11,0.00737482,-0.00087352,0.00103871,0.00492694,0.00019371,-0.00172371,-0.00472443
2013-09-12,0.00355915,0.00195896,-0.00541859,-0.00269583,0.00178688,0.00041896,-0.00525734
2013-09-13,0.00106098,0.00115824,0.00224414,0.00718362,-0.00112735,0.00118419,0.0068309
2013-09-16,-0.00564795,-0.00182628,0.00123391,0.01172535,-0.00068752,0.00099233,-0.00576072
2013-09-17,0.00550815,0.0007697,0.00291983,0.00427485,0.00175332,-0.00059929,-0.00435045
2013-09-18,0.01432104,-0.00168239,0.01484343,0.01462657,-0.00627225,0.00368026,0.00316252
2013-09-19,0.00596506,0.00071803,-0.00242363,-0.00377137,0.00111211,-0.0073531,0.004724
2013-09-20,-0.0107911,-0.00130232,-0.00685333,-0.00587053,-0.00092181,-0.0049855,0.00321227
2013-09-23,0.01725454,-0.00026577,-0.00125165,-0.00259359,-0.00167013,-0.00084733,0.00051994
2013-09-24,-0.00033538,-0.00093643,0.00170382,-0.0037496,0.00033258,-0.00682683,0.00819918
2013-09-25,-0.0072913,0.00171341,-0.00028037,-0.00140354,-0.00091989,0.00301205,0.00387085
2013-09-26,0.00695689,0.00153132,0.00177622,0.00485005,2.653e-05,-0.00832181,-0.00183077
2013-09-27,0.00069009,9.037e-05,-0.00082605,-0.00094474,-0.00025533,0.01867866,0.00303723
2013-09-30,-0.00427735,-0.00199761,-0.00191,-0.00409468,0.0005579,-0.00426001,-0.00442431
2013-10-01,0.01210631,0.00308779,0.00153817,0.0045344,3.402e-05,-0.00135457,0.00054211
2013-10-02,0.00064381,0.00137076,0.00136639,1.878e-05,-0.00076284,0.00125176,0.00511698
2013-10-03,-0.00856554,-0.00332143,-0.00472731,-0.00108604,-0.00149386,-0.00234019,0.00343894
2013-10-04,0.00738981,-0.00095387,0.00302808,-3.458e-05,0.00132986,-0.00510537,-0.00176977
2013-10-07,-0.00815496,0.0036876,-0.00501385,0.00149472,0.00030098,0.00528363,-0.00296999
2013-10-08,-0.01437125,-0.00075025,-0.00804516,0.00468787,-0.0019961,0.01490637,-0.00421589
2013-10-09,-0.00187654,0.00227805,-0.00033696,0.0009927,-0.00155726,-0.00077313,0.00158892
2013-10-10,0.02633258,-0.00381071,0.01079073,0.0234548,0.00165952,0.00196481,0.00810843
2013-10-11,0.00725704,-0.00634369,0.00293401,0.00561124,0.00064757,0.00021544,0.00706968
2013-10-14,0.00517215,-0.00034888,0.00209235,0.00369219,0.00028124,0.00230548,-0.0022856
2013-10-15,-0.00345467,0.00014294,-0.00312568,-0.0011236,-0.00051891,0.00772369,0.00046226
2013-10-16,0.01220428,0.01270898,0.00714342,0.0093045,0.00304436,0.00418076,0.00358195
2013-10-17,0.00514743,-0.00027924,0.01005049,0.0152687,-0.00178908,0.00438251,0.01127996
2013-10-18,0.01556597,0.00333786,0.00539868,0.00588382,0.00114326,0.01137147,0.01104348
2013-10-21,-0.00222144,-0.00074843,0.00143064,0.00159306,-0.00046992,-0.00013526,0.00120162
2013-10-22,0.00635211,-0.00097826,0.00517943,0.00872489,-0.00137253,0.00343615,0.00303365
2013-10-23,-0.00734185,-0.00097911,-0.00442105,0.00748973,0.00313196,0.00389461,0.00121013
2013-10-24,0.01103027,-0.00271096,0.00284111,0.00713387,-0.00069363,-0.01902378,-0.00405138
2013-10-25,0.01685988,0.0003848,0.0012262,0.00983644,0.00258325,0.0072987,0.00013711
2013-10-28,-0.0033872,0.00090931,-0.00080559,0.0029214,0.00092935,-5.657e-05,-0.00297806
2013-10-29,0.0121564,0.00201441,0.00139316,0.00302657,0.00166121,-0.00948792,0.00420649
2013-10-30,-0.00062408,0.00042443,-0.00179328,-0.00139591,-0.00055346,0.00329359,0.00689139
2013-10-31,-0.00055421,-0.00367975,-0.00280648,0.00208055,0.00283335,-0.00189399,-0.0044846
2013-11-01,0.0020219,0.00208531,-0.00225317,0.00344889,0.00281188,0.00074381,-0.00090422
2013-11-04,0.00021993,-0.00125107,0.00198158,0.00501524,-0.00043489,-0.00260832,-0.00019777
2013-11-05,0.00307896,5.7e-06,-0.0032918,0.00782555,0.00328328,0.00478452,-0.0032341
2013-11-06,0.00692813,0.00174742,0.00310935,0.002525,-0.00110187,0.00414235,-0.00953496
2013-11-07,-0.00966559,0.00136411,-0.00930473,-0.00561758,0.00115972,0.00257941,-0.00439624
2013-11-08,0.01293902,0.00474526,0.0033521,0.01804186,0.00403594,-0.01247293,0.00197987
2013-11-11,-2.227e-05,-0.00210992,-0.00073142,0.00184932,0.00012194,0.001708,0.00122674
2013-11-12,0.00150338,0.00103918,-0.00185318,-0.00410844,0.00065248,0.00060418,0.00027452
2013-11-13,0.01025692,0.00010004,0.0054348,0.0066034,0.00226963,0.00079587,0.00625811
2013-11-14,0.01129229,-4.345e-05,0.0040186,0.00670632,-0.00026046,0.00371738,0.00638554
2013-11-15,0.00342973,-0.00028026,0.00270242,0.00267659,-0.00217219,-0.00143958,-0.00373966
2013-11-18,-0.00475014,-0.00115237,-0.00393749,-0.00054544,-0.00217446,-0.00274397,-0.00175324
2013-11-19,0.00084085,0.00023092,-0.00319936,0.00100436,0.00052842,0.00348135,-0.00607387
2013-11-20,-0.00305821,-0.00151912,-0.00611904,-0.00034322,0.00181204,0.00020043,-0.0038445
2013-11-21,0.00528631,0.00137213,0.00465163,0.0093631,0.00171568,-0.00457135,0.00305698
2013-11-22,0.0083285,0.00037347,0.00336572,0.00492186,0.00058259,-0.00506324,0.00479455
2013-11-25,0.00241427,0.00147719,0.00026092,0.00139752,0.00187151,-0.00286195,-9.336e-05
2013-11-26,0.00097684,-0.00138396,0.00139229,0.00257068,9.082e-05,0.00356362,0.00283484
2013-11-27,0.00533088,0.0002213,0.00175529,0.00013204,-0.00031666,0.00930978,0.00367808
2013-11-29,0.00096782,0.00034225,0.00236383,-0.00035042,-0.00182795,-0.00416801,-0.00028003
2013-12-02,-0.00273717,-0.0009131,-0.00523859,0.00115974,0.00272666,0.00104812,-0.00035471
2013-12-03,-0.00408497,-0.00385558,-0.00244942,0.00143367,0.00103634,0.00880797,0.00019805
2013-12-04,0.00027221,0.00068681,0.00019871,-0.00192467,0.00125841,0.003917,-0.00871597
2013-12-05,-0.0018519,0.00148766,-0.00346508,0.00114415,0.00014823,-0.0037086,-0.00357349
2013-12-06,0.01454629,0.0005925,0.00643781,0.00596407,-0.00073342,0.00820083,-0.00109384
2013-12-09,0.00133735,0.00073412,0.00265792,-0.00012928,0.00145306,-0.00210305,-0.00401713
2013-12-10,-0.00154581,-0.00061727,0.00216421,0.00355419,-0.00096543,0.00362293,-0.00149995
2013-12-11,-0.01307414,0.00215901,-0.00813931,0.00159261,-0.00079152,0.00342222,-0.00050754
2013-12-12,-0.00756837,-0.00113989,-0.00466443,0.00181447,0.00169761,-0.00260518,0.00220101
2013-12-13,-0.00285426,-0.00081361,0.00140656,0.00145434,-0.00012159,-0.00265427,-0.00203098
2013-12-16,0.0094121,1.506e-05,0.00300622,0.00357434,5.66e-06,0.00417464,0.00228934
2013-12-17,0.00059455,0.00080344,-0.00148297,-0.00461493,0.00052748,-0.00433567,0.00568134
2013-12-18,0.01463107,0.00330677,0.00287538,0.01690755,0.00425738,-0.00163681,0.00059293
2013-12-19,0.00059429,-0.00411111,-0.00408158,0.0026674,0.00077958,-0.00250394,-0.00589858
2013-12-20,0.00780284,0.00184146,0.00438561,0.00864237,-0.00101571,-0.00400582,0.01293781
2013-12-23,0.00702718,-9.455e-05,0.00462928,0.003348,-0.00157454,-0.00714414,0.00375953
2013-12-24,0.00208089,0.00017037,-0.0024084,-0.00081551,0.0001518,0.00610894,-0.00311262
2013-12-26,0.00864414,0.0006525,0.00270646,0.00120627,0.00093125,0.00167334,0.00028603
2013-12-27,0.00072257,0.0009045,0.00166636,-0.00101932,-0.00300339,-0.00118971,-0.0024722
2013-12-30,-0.00013092,0.00045707,0.00490074,0.00096654,-0.00454521,-0.00304739,0.00182539
2013-12-31,0.00345801,0.00111904,0.00549108,0.00022046,0.0002834,-0.00792402,-0.00162954
2014-01-02,-0.00485882,-0.0020805,-0.00337107,0.00116694,0.00465144,0.00227975,-0.00015823
2014-01-03,-0.00997649,-2.985e-05,0.00131723,-0.00063832,-0.0004404,0.00569285,-0.0007349
2014-01-06,-0.00480208,-0.0021864,-0.00065424,0.00031604,-7.563e-05,0.00603488,0.00079252
2014-01-07,0.00525991,0.00171528,0.00329177,0.00625597,0.00066566,0.00188795,-0.00061621
2014-01-08,7.68e-05,0.00150573,2.964e-05,0.00586807,0.00025114,0.00423702,0.00057866
2014-01-09,-0.00042189,0.00015999,0.00064986,0.00522763,0.00104162,0.00250357,0.00499634
2014-01-10,-0.00226803,0.00141576,0.00712208,0.00467226,-0.00321641,0.00196046,0.00403947
2014-01-13,-0.01177956,-0.00302938,-0.00502558,-0.00709791,-0.00222071,0.00295839,-0.00060699
2014-01-14,0.01288716,0.00457688,0.00529465,0.00219411,0.00158591,-0.00079667,0.00156105
2014-01-15,0.01267915,-0.00129408,0.0026943,-0.00114256,0.00101051,0.00454742,0.00103918
2014-01-16,-0.0031381,0.00175789,-0.0002047,0.00842436,6.358e-05,0.00039648,-9.59e-06
2014-01-17,-0.01002352,-0.00203666,-0.00030396,0.00745067,-0.00066027,0.00544011,0.00156508
2014-01-21,0.00692136,0.00055496,0.00163121,0.0006172,4.906e-05,-0.00190773,0.00273255
2014-01-22,0.00226779,-0.00026958,0.00066425,-0.00063773,-0.00073263,-0.01059358,0.00054982
2014-01-23,-0.0040018,-9.889e-05,-0.00245405,0.01522222,0.00030114,-0.00106249,0.00494616
2014-01-24,-0.01850271,0.00767892,-0.01237083,0.01779533,0.00101432,0.00699284,-0.00392169
2014-01-27,-0.00107132,-0.00210782,-0.00664667,0.0029302,-0.00027529,0.00059964,0.00145609
2014-01-28,-0.00716321,-0.00143958,0.00484764,0.00175479,-0.00079642,-0.01109702,0.00085144
2014-01-29,-0.01169552,0.00446148,-0.0027717,0.0031988,0.00066245,0.00338131,-0.00102378
2014-01-30,0.01897947,0.00212485,0.00501098,0.01373468,0.00301468,0.007624,0.00632152
2014-01-31,-0.01480653,-0.00491586,-0.00419677,0.00386838,0.00435206,0.00795136,0.0051675
2014-02-03,-0.02079903,-0.00245276,-0.01143618,-0.00821279,-0.0014973,0.0094437,-0.00329948
2014-02-04,0.00140772,0.00952432,0.00288951,0.00826715,-0.0019361,-0.00251415,0.00391102
2014-02-05,0.00036269,-0.00513817,-0.00140948,-0.0008351,-0.0011429,-6.874e-05,0.00177643
2014-02-06,0.01117866,0.00884515,0.00859683,0.01935386,-0.00125436,0.00549417,0.00226283
2014-02-07,0.01434587,-0.00712689,0.00906242,0.01194489,0.00156286,-0.00181898,0.00684966
2014-02-10,0.00543799,0.00154346,0.00140718,0.00637534,0.00275451,0.00686436,-0.00145931
2014-02-11,0.01159005,0.00015457,0.00789246,0.01422608,-0.00178841,0.00311709,-6.815e-05
2014-02-12,-0.00311675,-0.00051477,0.00085774,0.00332958,-9.617e-05,0.00215862,-0.00513064
2014-02-13,0.01715144,-0.00029153,0.00457908,0.00881748,0.00148805,0.00694785,0.00147333
2014-02-14,0.01212299,0.00020602,0.0030176,0.00917846,0.00026898,0.00018007,-0.00305228
2014-02-18,-0.00046659,-0.00061764,0.00447684,0.00373655,-0.00142429,-0.00911683,0.00542258
2014-02-19,-0.0158692,0.00875201,-0.00534477,0.00163218,-0.00065723,-0.00196398,-0.00521264
2014-02-20,0.00440496,-0.00099419,0.00408658,0.00347666,0.00143127,0.00210267,-0.00104524
